Address,Latitude,Longitude,Price,Postcode,Postcode District,Crime Rate,Income
"Vauxhall Grove, Vauxhall",51.4848709,-0.1213967,625000.0,SW8 1SY,SW8 1,32.0,56000.0
"Kennington Park Road, Kennington, London, SE11",51.486112,-0.108178,450000.0,SE11 4JJ,SE11 4,37.0,42600.0
"Christchurch Road, Lambeth",51.4427424,-0.1158164,1100000.0,SW2 3QW,SW2 3,40.0,58500.0
"St George Wharf, Vauxhall, London, SW8",51.4848424,-0.1274566,375000.0,SW8 2AX,SW8 2,40.0,65600.0
"The Tower, St. George Wharf, Vauxhall,  London",51.4850077,-0.1280095,325000.0,SW8 2DU,SW8 2,64.0,65600.0
"Hamilton House, 6 St. George Wharf, SW8",51.4851494,-0.126533,425000.0,SW8 2JF,SW8 2,38.0,56000.0
"City Lights Court, 6 Bowden Street, London, SE11",51.4879702,-0.1105152,320000.0,SE11 4DX,SE11 4,47.0,42600.0
"Roxburgh Road, West Norwood",51.4267031,-0.1066676,325000.0,SE27 0LB,SE27 0,35.0,49800.0
"80 S Lambeth R, London",51.4819733,-0.1252424,550000.0,SW8 1BN,SW8 1,40.0,56000.0
"Bannister Close, London",51.44501,-0.1135018,575000.0,SW2 2PA,SW2 2,36.0,60100.0
"Clapham Road, London, SW9",51.4731533,-0.1214499,875000.0,SW9 0RX,SW9 0,34.0,53600.0
"The Corniche, 24 Albert Embankment, London, SE1",51.4908982,-0.1220345,925000.0,SE1 7GS,SE1 7,31.0,65600.0
"Clapham Road, London, SW9",51.4731533,-0.1214499,550000.0,SW9 0RX,SW9 0,47.0,53600.0
"The Residence, Clapham Road, London, SW9",51.4731533,-0.1214499,1075000.0,SW9 0RX,SW9 0,24.0,53600.0
"The Residence, Clapham Road, London, SW9",51.4731533,-0.1214499,359950.0,SW9 0RX,SW9 0,57.0,53600.0
"The Residence, Clapham Road, Clapham",51.4731984,-0.1214113,849950.0,SW9 0RX,SW9 0,54.0,53600.0
"The Residence, Clapham Road, Clapham",51.4731984,-0.1214113,575000.0,SW9 0RX,SW9 0,30.0,53600.0
"The Residence, Clapham Road, Clapham",51.4731984,-0.1214113,1550000.0,SW9 0RX,SW9 0,62.0,53600.0
"Ellison Road, Streatham Common, London, SW16",51.4188206,-0.1357695,2475000.0,SW16 5NT,SW16 5,36.0,57100.0
"Streatham Hill, Streatham Hill, London, SW2",51.4492735,-0.1201004,2115000.0,SW2 2AP,SW2 2,42.0,58500.0
"Oaklands Estate, Clapham",51.450893,-0.1395431,2900000.0,SW4 8QN,SW4 8,47.0,70900.0
"Cambray Road, Balham, London, SW12",51.4448771,-0.1389673,1150000.0,SW12 0DY,SW12 0,45.0,70900.0
"Cedars Close, West Dulwich, London, SE21",51.4403346,-0.0974308,475000.0,SE21 8HX,SE21 8,40.0,72600.0
"Elderwood Place, Crystal Palace, London, SE27",51.4239961,-0.0986259999999999,400000.0,SE27 0HL,SE27 0,49.0,70100.0
"Astley House, Bentons Lane, West Norwood, London, SE27",51.42783430000001,-0.0976669,930000.0,SE27 9TL,SE27 9,47.0,49800.0
"Pendennis Road, Streatham, SW16",51.4317142,-0.1258747,600000.0,SW16 2SS,SW16 2,30.0,50600.0
"High Trees, London, SW2",51.4426829,-0.1109027,895000.0,SW2 3NZ,SW2 3,36.0,72600.0
"Reed Place, Clapham North, London, SW4",51.4615325,-0.1311984,695000.0,SW4 7LD,SW4 7,36.0,44400.0
"Angell Road, London SW9",51.4671569,-0.1071432,625000.0,SW9 7PD,SW9 7,55.0,67200.0
"Greyhound Lane, SW16",51.4197866,-0.1322187,390000.0,SW16 5NL,SW16 5,43.0,57100.0
"Canterbury Crescent, London",51.4642659,-0.1122188,1000000.0,SW9 7QE,SW9 7,45.0,63500.0
Paradise Road London SW4,51.4717026,-0.1260314,670000.0,SW9 9AG,SW9 9,42.0,53600.0
"Eccleston House, London, SW2",51.4526856,-0.1131032,425000.0,SW2 2HR,SW2 2,31.0,60100.0
"Doverfield Road, Brixton Hill",51.4491254,-0.1252141,390000.0,SW2 5NE,SW2 5,36.0,58500.0
"Streatham High Road, Streatham",51.4254142,-0.1307367,690000.0,SW16 6EP,SW16 6,46.0,57100.0
"Tivoli Road, West Norwod, London, SE27",51.4247656,-0.1014177,425000.0,SE27 0EE,SE27 0,38.0,49800.0
"Gaumont Place, Streatham Hill",51.4395621,-0.1267389,635000.0,SW2 4RU,SW2 4,35.0,50600.0
"Cowley Road, London SW9",51.4747037,-0.1104452,375000.0,SW9 6AJ,SW9 6,38.0,67200.0
"McAuley Close, Lambeth",51.4973745,-0.1125905,690000.0,SE1 7BW,SE1 7,38.0,63300.0
"Bowling Green Street, London",51.4841588,-0.1122182,800000.0,SE11 5TT,SE11 5,57.0,42600.0
"Sunnyhill Road, Streatham",51.4297393,-0.1247444,700000.0,SW16 2UE,SW16 2,57.0,57100.0
"Casson Square, SE1",51.5042505,-0.1153239,450000.0,SE1 7ND,SE1 7,42.0,63300.0
"Cambria Road, London, SE5",51.4656328,-0.0986723,675000.0,SE5 9AE,SE5 9,40.0,48900.0
"St. George Wharf, London, SW8",51.4848424,-0.1274566,1200000.0,SW8 2AX,SW8 2,57.0,65600.0
"Buckleigh Road, Streatham",51.4181489,-0.130993,300000.0,SW16 5GA,SW16 5,38.0,57100.0
"Jebb Avenue, Brixton, London",51.4514743,-0.1233719,990000.0,SW2 5QE,SW2 5,35.0,40800.0
"Robsart Street, SW9",51.470564,-0.1145428,764000.0,SW9 0BF,SW9 0,45.0,67200.0
"Casson Square, London, SE1",51.5042505,-0.1153239,596618.0,SE1 7ND,SE1 7,32.0,63300.0
"Streatham High Road, Streatham",51.4254142,-0.1307367,550000.0,SW16 6EP,SW16 6,38.0,57100.0
"Hambalt Road, London, SW4",51.4549188,-0.1390613,725000.0,SW4 9EL,SW4 9,45.0,47100.0
"Holmewood Gardens, London, SW2",51.4468277,-0.121321,335000.0,SW2 3NA,SW2 3,49.0,58500.0
"Holmewood Gardens, London, SW2",51.4468277,-0.121321,995000.0,SW2 3NA,SW2 3,49.0,58500.0
"Fentiman Road, Vauxhall, London, SW8",51.481902,-0.121641,660000.0,SW8 1PX,SW8 1,35.0,56000.0
"Norwood Road, Tulse Hill",51.4431235,-0.1051136,729080.0,SE24 9BB,SE24 9,43.0,72600.0
"St George Wharf, Nine Elms, London, SW8",51.4848424,-0.1274566,880000.0,SW8 2AX,SW8 2,47.0,65600.0
"Wyvil Road, London SW8",51.4815514,-0.1260557,315000.0,SW8 2TH,SW8 2,57.0,56000.0
"Romola Road, SE24",51.4427787,-0.1073465,814640.0,SE24 9BA,SE24 9,41.0,72600.0
"Brockley Grove, Brockley, London, SE4",51.4544781,-0.0327994,425000.0,SE4 1DZ,SE4 1,44.0,64600.0
"Adenmore Road, Catford",51.4459289,-0.0254071,340000.0,SE6 4BG,SE6 4,32.0,53200.0
"Drakefell Road, London, SE4",51.466103,-0.0441026,515000.0,SE14 5SR,SE14 5,36.0,51100.0
"Reigate Road, Bromley",51.4340471,0.0154675,1250000.0,BR1 5JP,BR1 5,64.0,54400.0
"Brownhill Road, London, SE6",51.4450835,-0.0079125,600000.0,SE6 1AA,SE6 1,49.0,71500.0
Chinbrook Road London SE12,51.4316108,0.0266336,325000.0,SE12 9TT,SE12 9,47.0,54400.0
"Granville Park, London, SE13",51.4655371,-0.0083625,395000.0,SE13 7DW,SE13 7,40.0,44100.0
"Trundleys Road, London, SE8",51.4875356,-0.0435074,1700000.0,SE8 5BD,SE8 5,47.0,44600.0
"151A, Deptford SE8",51.4807988,-0.0231099,2500000.0,SE8 3EH,SE8 3,57.0,47600.0
"Sunderland Road, Forest Hill",51.4389825,-0.0473205,525000.0,SE23 2PU,SE23 2,49.0,49900.0
"Brownhill Road, Catford",51.4451047,-0.0106572,575000.0,SE6 2EW,SE6 2,35.0,71500.0
"4 Tina Court, Ravensbourne Park Crescent, SE6 4YF",51.447381,-0.0311565,425000.0,SE6 4YP,SE6 4,35.0,64600.0
"Liardet Street, London, SE14",51.4809534,-0.0379268,500000.0,SE14 6HT,SE14 6,30.0,49500.0
"Evelyn Street, London, SE8",51.485713,-0.034595,550000.0,SE8 5RE,SE8 5,57.0,49500.0
"Dempsey Court, Adenmore Road, London, SE6",51.4472082,-0.0247373,575000.0,SE6 4BS,SE6 4,35.0,53200.0
"Elswick Road, Lewisham, London, SE13",51.4663497,-0.019625,600000.0,SE13 7SR,SE13 7,49.0,49100.0
"Ashmere House, Manor Park, London",51.4598986,-0.1276885,390000.0,SW2 5UA,SW2 5,55.0,40300.0
"Ashmere House, Manor Park, London",51.4598986,-0.1276885,800000.0,SW2 5UA,SW2 5,38.0,40300.0
"Killearn Road, Catford",51.4415103,-0.0023836,1050000.0,SE6 1BS,SE6 1,36.0,71500.0
"Burnt Ash Hill, Lee",51.443301,0.0177259,350000.0,SE12 0HY,SE12 0,24.0,61900.0
"Medhurst Drive, Bromley",51.4237515,-0.001861,2400000.0,BR1 4TD,BR1 4,43.0,53400.0
"Lewisham High Street, Lewisham, London, SE13",51.4595539,-0.0120498,849950.0,SE13 6LG,SE13 6,49.0,49100.0
"Jevington Way, London, SE12",51.4397398,0.0267066,450000.0,SE12 9NG,SE12 9,32.0,50700.0
Rolt Street London SE8,51.4830733,-0.036067,949950.0,SE8 5NN,SE8 5,35.0,49500.0
"Highland Terrace, London",51.4643165,-0.0190384,400000.0,SE13 7AU,SE13 7,57.0,49100.0
"College Park Close, London",51.4570832,-0.0073079,425000.0,SE13 5EZ,SE13 5,35.0,44100.0
"Lewisham Park, Lewisham, SE13",51.4539117,-0.0132475,1350000.0,SE13 6QZ,SE13 6,41.0,67300.0
"Cambridge Drive, London, SE12",51.4530957,0.0170044,800000.0,SE12 8AJ,SE12 8,40.0,54900.0
"5C Lingards Road, Lewisham, London SE13 6DH",51.4577884,-0.0088974,500000.0,SE13 6DH,SE13 6,32.0,44100.0
"Cumberland Place, London, SE6",51.4395026,0.0103201,588000.0,SE6 1NB,SE6 1,42.0,58500.0
"Moulding Lane, New Cross",51.4820357,-0.0360157,800000.0,SE14 6EU,SE14 6,38.0,49500.0
"Thornsbeach Road, Catford",51.4402914,-0.0119091,650000.0,SE6 2UF,SE6 2,49.0,71500.0
"Abbotshall Road, Catford",51.4388348,-0.0064347,599950.0,SE6 1SQ,SE6 1,49.0,71500.0
"Woodcombe Crescent, Forest Hill, London, SE23",51.4426599,-0.0540045,324950.0,SE23 3LU,SE23 3,49.0,64000.0
"Acer Heights,, Arden at Parkside, SE10, London",51.47073779999999,-0.0126009,360000.0,SE10 8GZ,SE10 8,64.0,62300.0
"Bramdean Crescent, London, SE12",51.4395434,0.0148871,785000.0,SE12 0UJ,SE12 0,57.0,61900.0
"Dartmouth Road, Forest Hill",51.4351859,-0.0564634,325000.0,SE23 3HT,SE23 3,35.0,45100.0
"Quentin Road, London",51.4625853,0.0047718,525000.0,SE13 5DG,SE13 5,42.0,44100.0
"Whitburn Road, Lewisham, London, SE13",51.4578142,-0.0145561,475000.0,SE13 7UQ,SE13 7,35.0,49100.0
"Seager Place, Deptford, London, SE8",51.4737415,-0.0234334,475000.0,SE8 4HJ,SE8 4,42.0,49900.0
Cumberland Place London SE6,51.4395026,0.0103201,650000.0,SE6 1NB,SE6 1,62.0,58500.0
Winterstoke Road London SE6,51.4427983,-0.032583,650000.0,SE6 4UG,SE6 4,49.0,64600.0
"Jevington Way, Lee, SE12",51.4397398,0.0267066,725000.0,SE12 9NG,SE12 9,64.0,50700.0
"Lovelinch Close, London, SE15",51.4824174,-0.0511122,400000.0,SE15 1HL,SE15 1,42.0,43300.0
Leahurst Road Hither Green SE13,51.453248,-0.0008212,500000.0,SE13 5NN,SE13 5,57.0,44100.0
"Greenland Mews, Deptford",51.4859167,-0.0433242,3175000.0,SE8 5JG,SE8 5,40.0,44600.0
"1 Manor Park, London, SE13",51.4580904,-0.0017975,950000.0,SE13 5QZ,SE13 5,41.0,44100.0
Breakspears Road Brockley SE4,51.4624477,-0.0304567,450000.0,SE4 1TS,SE4 1,38.0,44500.0
"Ashmere House, London, SE13",51.4598986,-0.1276885,2200000.0,SW2 5UA,SW2 5,24.0,40300.0
"Calmont Road, Bromley, Kent, BR1",51.4172655,-0.0020404,700000.0,BR1 4BY,BR1 4,41.0,43300.0
"Elmer Road, Catford",51.4444573,-0.0103855,1700000.0,SE6 2ER,SE6 2,45.0,71500.0
"Polecroft Lane, London, SE6",51.4372949,-0.0346275,2000000.0,SE6 4EQ,SE6 4,55.0,55900.0
"Minard Road, London, SE6 1NJ",51.4368985,0.0006046,350000.0,SE6 1NP,SE6 1,57.0,49700.0
"Fernbrook Road, Hither Green, London, SE13",51.4516444,0.0022363,550000.0,SE13 5NG,SE13 5,36.0,58500.0
"Agnew Road, Forest Hill",51.4466712,-0.0446725,400000.0,SE23 1DJ,SE23 1,45.0,49800.0
"Brangbourne Road, BROMLEY, Kent, BR1",51.4237815,-0.0112275,1150000.0,BR1 4LH,BR1 4,35.0,58200.0
"Pearfield Road, London, Forrest Hill, SE23",51.4346379,-0.0442963,400000.0,SE23 2LS,SE23 2,41.0,59500.0
"Kent House Road, London, SE26",51.422426,-0.0423413,525000.0,SE26 5LB,SE26 5,41.0,43800.0
"Dallas Road, London, SE26",51.4315756,-0.0630337,375000.0,SE26 6JN,SE26 6,49.0,55900.0
"Boones Road, London, SE13",51.4609037,0.0051149,725000.0,SE13 5SJ,SE13 5,64.0,44100.0
"Dorville Road, Lee",51.4527227,0.0142387,335000.0,SE12 8DR,SE12 8,47.0,54900.0
"Thornford Road, Lewisham, London, SE13",51.4536525,-0.0099977,2202000.0,SE13 6QR,SE13 6,43.0,67300.0
"Canadian Avenue, London, SE6",51.4422644,-0.0224134,1700000.0,SE6 3AY,SE6 3,45.0,53200.0
"Montpelier Row, Blackheath",51.468465,0.0093516,950000.0,SE3 0RW,SE3 0,38.0,56400.0
"Sydenham Park, Sydenham",51.4324536,-0.0568357,1400000.0,SE26 4EA,SE26 4,62.0,55900.0
"Inglemere Road, London SE23",51.4339927,-0.0490417,300000.0,SE23 2BD,SE23 2,49.0,59500.0
"Arbuthnot Road, Telegraph Hill, London, SE14",51.4703154,-0.0460538,175000.0,SE14 5NP,SE14 5,34.0,51100.0
"Lee High Road, Hither Green, London, SE13",51.4586426,-0.0013751,390000.0,SE13 5PL,SE13 5,36.0,44100.0
"St. Asaph Road, Brockley",51.4647313,-0.0440914,550000.0,SE4 2EN,SE4 2,36.0,51100.0
"Thornsbeach Road, Catford",51.4402914,-0.0119091,425000.0,SE6 2UF,SE6 2,64.0,71500.0
"Undercliff Road, Ladywell",51.4657989,-0.0217393,465000.0,SE13 7TU,SE13 7,38.0,49100.0
"Lourdes Close, Blackheath",51.4630493,-0.0022945,672500.0,SE13 5DP,SE13 5,24.0,44100.0
Cardigan Place Aberdeen Terrace London SE3,51.4680244,-0.0040942,1650000.0,SE3 0QX,SE3 0,57.0,44100.0
"Milborough Crescent, London",51.4478048,0.0051331,1050000.0,SE12 0RW,SE12 0,43.0,58500.0
"Burnt Ash Hill, Lee",51.443301,0.0177259,350000.0,SE12 0HY,SE12 0,38.0,61900.0
"Hereford Place, London, SE14",51.4780845,-0.0331228,1000000.0,SE14 6PF,SE14 6,40.0,49500.0
"Capstone Road, BROMLEY, Kent, BR1",51.4279369,0.0092574,595000.0,BR1 5HS,BR1 5,54.0,49700.0
"Foxberry Road, London SE4",51.4626511,-0.0372347,325000.0,SE4 2SH,SE4 2,42.0,51100.0
"Dennett's Road, London, SE14",51.4711751,-0.0505116,525000.0,SE14 5LJ,SE14 5,32.0,56800.0
"Ormanton Road, London",51.4272581,-0.0671835,495000.0,SE26 6RG,SE26 6,42.0,58700.0
"Sunderland Road, London, SE23",51.4389825,-0.0473205,325000.0,SE23 2PU,SE23 2,36.0,49900.0
Lambscroft Avenue London SE9,51.4310014,0.0357084,525000.0,SE9 4PB,SE9 4,42.0,51300.0
St. Mildreds Road Lee SE12,51.4431339,0.007473,315000.0,SE6 1LB,SE6 1,45.0,58500.0
"Devonshire Road, Forest Hill, London",51.444315,-0.0516687,275000.0,SE23 3LE,SE23 3,27.0,64000.0
"Naomi Street, London, SE8",51.4907586,-0.0384519,350000.0,SE8 5EX,SE8 5,31.0,44600.0
"Rowallan Court, Cumberland Place, London, SE6",51.4419829,0.0082941,1100000.0,SE6 1LB,SE6 1,38.0,58500.0
"Lewisham High Street, London, SE13",51.4579512,-0.0131307,380000.0,SE13 6AD,SE13 6,47.0,49100.0
"Tanners Hill, Deptford, London, SE8",51.4729507,-0.0275733,400000.0,SE8 4PY,SE8 4,38.0,49900.0
"Avonley Road, New Cross",51.4789489,-0.0503842,975000.0,SE14 5EZ,SE14 5,35.0,43300.0
"Farley Road, Hither Green",51.448117,-0.0137687,390000.0,SE6 2AB,SE6 2,49.0,67300.0
"Mount Pleasant Road, Lewisham",51.4512015,-0.0124675,390000.0,SE13 6RF,SE13 6,32.0,67300.0
"Brownhill Road, London, SE6",51.4450835,-0.0079125,340000.0,SE6 1AA,SE6 1,32.0,71500.0
"Taymount Rise, Forest Hill, SE23",51.4394302,-0.0580656,600000.0,SE23 3YA,SE23 3,35.0,45100.0
"Seymour Gardens,  London, SE4",51.4648519,-0.0419443,600000.0,SE4 2DN,SE4 2,45.0,51100.0
"Manwood Road, Brockley, London, SE4",51.4524967,-0.0305631,1400000.0,SE4 1AA,SE4 1,43.0,64600.0
"Torridon Road, London, SE6",51.4392108,-0.0018184,425000.0,SE6 1RG,SE6 1,38.0,71500.0
"Brockill Crescent, Brockley , London, SE4 2QD",51.4601679,-0.0401527,775000.0,SE4 2QD,SE4 2,31.0,64600.0
"Atlanta Building, Deals Gateway, Lewisham, London, SE13",51.4726823,-0.0204231,730000.0,SE13 7RW,SE13 7,57.0,49900.0
"Algiers Road, Ladywell, SE13",51.4578544,-0.0230867,850000.0,SE13 7JE,SE13 7,47.0,44500.0
"Woodcombe Crescent, Forest Hill, London, SE23",51.4426599,-0.0540045,425000.0,SE23 3LU,SE23 3,62.0,64000.0
Winlaton Road Bromley BR1,51.426516,-0.0046807,325000.0,BR1 5PY,BR1 5,55.0,53400.0
"Brandram Road, Blackheath, London, SE13",51.4607865,0.0009824,775000.0,SE13 5ET,SE13 5,31.0,44100.0
"Lewisham Park, Lewisham, London, SE13",51.4539117,-0.0132475,475000.0,SE13 6QZ,SE13 6,36.0,67300.0
"Burnt Ash Hill, Lee, London, SE12",51.4455272,0.0154947,899950.0,SE12 9LJ,SE12 9,47.0,61900.0
"Dacca Street, London, SE8",51.483936,-0.0295299,520000.0,SE8 3LJ,SE8 3,55.0,49500.0
"Lindal Road, Crofton Park",51.4543167,-0.0340274,400000.0,SE4 1EJ,SE4 1,49.0,64600.0
"Kemble Road, Forest Hill, London, SE23",51.4399653,-0.0456317,1600000.0,SE23 2ET,SE23 2,40.0,49900.0
"Catford Hill, Catford, SE6",51.4426574,-0.0276557,1380000.0,SE6 4PX,SE6 4,45.0,53200.0
"Marsala Road, Ladywell SE13 7AA",51.4612025,-0.0170788,1850000.0,SE13 7AE,SE13 7,38.0,49100.0
"Eastdown Park, London, SE13",51.4580681,-0.0041799,599950.0,SE13 5HT,SE13 5,38.0,44100.0
"Crantock Road, Catford",51.4371586,-0.0126602,850000.0,SE6 2QS,SE6 2,42.0,71500.0
"Boones Road, Lewisham, London, SE13",51.4609037,0.0051149,1250000.0,SE13 5SJ,SE13 5,38.0,44100.0
"Radford Road, Hither Green",51.4518464,-0.0084714,250000.0,SE13 6RZ,SE13 6,34.0,67300.0
"Malyons Road, Ladywell",51.4542308,-0.0212477,739798.0,SE13 7XE,SE13 7,38.0,44500.0
"Honor Oak Park, Honor Oak Park, London, SE23",51.4498706,-0.0467182,3800000.0,SE23 3TQ,SE23 3,57.0,64000.0
Devonshire Road Forest Hill SE23,51.444315,-0.0516687,616031.0,SE23 3LE,SE23 3,62.0,64000.0
Blackheath Grove Blackheath SE3,51.4662957,0.0102842,887973.0,SE3 0DH,SE3 0,36.0,56400.0
"Cranbrook Road, St Johns, SE8",51.4714227,-0.0230668,1039986.0,SE8 4EJ,SE8 4,57.0,49900.0
Fermor Road London SE23,51.4414096,-0.0374709,887972.0,SE23 1DD,SE23 1,31.0,55900.0
"Molesworth Street, Lewisham, London, SE13",51.4616224,-0.0131081,616031.0,SE13 7EP,SE13 7,37.0,49100.0
Moulding Lane London SE14,51.4820575,-0.0360573,1039986.0,SE14 6EU,SE14 6,38.0,49500.0
"Lee Terrace, London, SE3",51.4636001,0.0049498,410000.0,SE3 9TE,SE3 9,38.0,44100.0
Paxton Road London SE23,51.4328261,-0.0421462,350000.0,SE23 2QH,SE23 2,35.0,55900.0
Micheldever Road Lee SE12,51.4521175,0.0086769,325000.0,SE12 8LX,SE12 8,47.0,66000.0
"Moorside Road, BROMLEY, Kent, BR1",51.4279446,0.0072348,475000.0,BR1 5ER,BR1 5,47.0,49700.0
"Ellerdale Street, Ladywell",51.4617703,-0.0185698,825000.0,SE13 7JX,SE13 7,35.0,49100.0
"St. Margarets Road, Lewisham, SE4",51.4598456,-0.0316904,140000.0,SE4 1YL,SE4 1,38.0,44500.0
"Little Brownings, Forest Hill, SE23",51.4386291,-0.0625084,285000.0,SE23 3XJ,SE23 3,62.0,45100.0
"Lingards Road, London, SE13",51.4579883,-0.0091949,260000.0,SE13 6DH,SE13 6,38.0,44100.0
"Dartmouth Road, Upper Sydenham, London, SE26",51.4351859,-0.0564634,400000.0,SE23 3HT,SE23 3,57.0,45100.0
"Luffman Road, Lee",51.4328825,0.0263132,600000.0,SE12 9PG,SE12 9,38.0,54400.0
"Laleham Road, London",51.4465753,-0.012695,650000.0,SE6 2BP,SE6 2,38.0,67300.0
"Ewhurst Road, London, SE4",51.4507546,-0.0303921,425000.0,SE4 1AG,SE4 1,36.0,64600.0
"John Williams Close, London, SE14",51.4808697,-0.0478036,475000.0,SE14 5XA,SE14 5,38.0,54800.0
"Warwickshire Path, London SE8",51.4785513,-0.0305746,300000.0,SE8 5HB,SE8 5,47.0,49500.0
"Baquba Building, Conington Road London SE13",51.4677304,-0.0146579,400000.0,SE13 7FH,SE13 7,35.0,49100.0
"Augustine House Lewisham, SE13",51.46798,-0.0140337,325000.0,SE13 7LQ,SE13 7,64.0,62300.0
"Baquba Building, Lewisham, SE13",51.4677304,-0.0146579,550000.0,SE13 7FH,SE13 7,43.0,49100.0
Rutland Walk Forest Hill SE6,51.4370392,-0.0322958,500000.0,SE6 4LG,SE6 4,45.0,55900.0
Wellmeadow Road London SE13,51.4466926,0.0019156,325000.0,SE13 6SY,SE13 6,57.0,58500.0
"Devonshire Road, Forest Hill, London, SE23",51.444315,-0.0516687,500000.0,SE23 3LE,SE23 3,57.0,64000.0
"Henderson Court, Myers Lane, New Cross, SE14",51.4833917,-0.0478555,350000.0,SE14 5RX,SE14 5,40.0,54800.0
"St Germans Road, Forest Hill",51.4432452,-0.0397276,425000.0,SE23 1RH,SE23 1,36.0,64600.0
"Jerningham Road, New Cross",51.4727644,-0.0404736,450000.0,SE14 5NQ,SE14 5,35.0,57200.0
Heathedge London SE26,51.4369197,-0.0624302,350000.0,SE26 4NJ,SE26 4,32.0,55900.0
"Malyons Road, Lewisham, London, SE13",51.4555139,-0.0206227,1600000.0,SE13 7XE,SE13 7,49.0,44500.0
"Pattenden Road, Catford",51.4408516,-0.0313699,400000.0,SE6 4NH,SE6 4,38.0,55900.0
"Reaston Street, London, SE14",51.4779472,-0.0495588,1200000.0,SE14 5FT,SE14 5,43.0,43300.0
"Radford Road, London, SE13",51.4518464,-0.0084714,699999.0,SE13 6RZ,SE13 6,36.0,67300.0
"Laleham Road, London",51.4465753,-0.012695,420000.0,SE6 2BP,SE6 2,41.0,67300.0
Burnt Ash Hill Lee SE12,51.4455272,0.0154947,425000.0,SE12 9LJ,SE12 9,38.0,61900.0
"Trundleys Road, Deptford",51.4875356,-0.0435074,750000.0,SE8 5BD,SE8 5,47.0,44600.0
"Micheldever Road, Lee",51.4521175,0.0086769,300000.0,SE12 8LX,SE12 8,35.0,66000.0
"Riddons Road, Grove Park, London, SE12",51.4286222,0.0327159,675000.0,SE12 9QZ,SE12 9,35.0,54400.0
"Coulgate Street, London, SE4 2FA",51.4644007,-0.0371024,300000.0,SE4 2RW,SE4 2,40.0,51100.0
"Florence Road, New Cross",51.4737485,-0.0299277,300000.0,SE14 6TW,SE14 6,49.0,49500.0
"Deptford Church Street, London,  SE8",51.4778325,-0.0227861,325000.0,SE8 4SD,SE8 4,40.0,47600.0
"Baring Road, London",51.4371817,0.0181939,1380000.0,SE12 0PS,SE12 0,62.0,61900.0
Dundalk Road London SE4,51.4632577,-0.0432406,350000.0,SE4 2JJ,SE4 2,62.0,51100.0
"Wastdale Road, Forest Hill, London, SE23",51.44305,-0.045949,1400000.0,SE23 1GA,SE23 1,36.0,49900.0
"Marvels Lane, London, SE12",51.4312928,0.0316871,675000.0,SE12 9PR,SE12 9,36.0,54400.0
"Riddons Road, London, SE12",51.4286222,0.0327159,550000.0,SE12 9QZ,SE12 9,32.0,54400.0
Columbine Way London SE13,51.4676484,-0.0129124,400000.0,SE13 7LQ,SE13 7,45.0,49100.0
"Montacute Road, London, SE6",51.4451022,-0.0337305,950000.0,SE6 4UL,SE6 4,38.0,64600.0
College Park Close London SE13,51.4570832,-0.0073079,400000.0,SE13 5EZ,SE13 5,49.0,44100.0
"Winlaton Road, Bromley",51.426516,-0.0046807,220000.0,BR1 5PY,BR1 5,36.0,53400.0
"Brockill Crescent, London",51.4606412,-0.0417156,300000.0,SE4 2PT,SE4 2,36.0,51100.0
"John Silkin Lane, London, SE8",51.4889859,-0.0437479,535000.0,SE8 5BA,SE8 5,41.0,44600.0
"Sunnydene Street, London, SE26",51.4271709,-0.0428208,300000.0,SE26 4ER,SE26 4,64.0,59500.0
"Riverdale House, 68 Molesworth Street, Lewisham, London, SE13",51.4602886,-0.0137669,300000.0,SE13 7DS,SE13 7,31.0,49100.0
"Highclere Street, Sydenham",51.4280382,-0.0426847,450000.0,SE26 5EN,SE26 5,54.0,59500.0
"Trilby Road, Forest Hill, London, SE23",51.4385335,-0.0461305,350000.0,SE23 2DP,SE23 2,43.0,49900.0
"Vancouver Road, Forest Hill, London, SE23",51.4393785,-0.0373006,140000.0,SE23 2AP,SE23 2,42.0,55900.0
"Ashton Reach, Marine Wharf, Surrey Quays SE16",51.4911822,-0.0371862,285000.0,SE16 7DR,SE16 7,40.0,44600.0
"Muirkirk Road, Catford, London, SE6",51.4401889,-0.0088226,425000.0,SE6 1BH,SE6 1,36.0,71500.0
"Manor Lane, Lee, London, SE12",51.4512829,0.0058907,500000.0,SE12 8LP,SE12 8,64.0,58500.0
"Limes Grove, Lewisham, SE13",51.4591159,-0.0094191,350000.0,SE13 6DD,SE13 6,38.0,44100.0
"Woodbank Road, Bromley, Kent, BR1",51.4309991,0.0084627,625000.0,BR1 5HH,BR1 5,38.0,49700.0
Hazelbank Road London SE6,51.436909,0.0012913,565000.0,SE6 1TL,SE6 1,64.0,49700.0
"Conisborough Crescent, Catford, London, SE6",51.4310852,-0.0139864,550000.0,SE6 2SH,SE6 2,31.0,58200.0
"Oakview Road, LONDON",51.4245688,-0.0211743,625000.0,SE6 3QF,SE6 3,38.0,58200.0
"Camplin Street, New Cross, SE14",51.4775177,-0.0457994,325000.0,SE14 5QY,SE14 5,45.0,56800.0
Manwood Road London SE4,51.4511732,-0.02997,410000.0,SE4 1SB,SE4 1,24.0,64600.0
"John Williams Close, London, SE14",51.4808697,-0.0478036,475000.0,SE14 5XA,SE14 5,47.0,54800.0
"Deans Gate Close, Forest Hill, SE23",51.4319264,-0.0492861,750000.0,SE23 2AX,SE23 2,24.0,59500.0
